Cancer_Type	Gene1	Gene2	N	CLOCK16_Mutated_Patients	Mean_CLOCK16_Genes_Per_Patient	Observed_CoMutation	Permutation_Expected	Observed_Expected_Ratio	Permutation_SD	Permutation_Z	Permutation_P	Direction	FDR_within_cancer	FDR_global	Robust_Significant
esophageal carcinoma	CRY2	RORA	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3609855828964723	-0.3693591646056741	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CRY2	RORB	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36247501819281475	-0.36784144186843815	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CRY2	RORC	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36197078927066545	-0.36835384866824894	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CRY2	TIMELESS	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3625026631875714	-0.3678133897304419	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1D	CSNK1E	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.352338139031842	-0.37842435593179863	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1D	NPAS2	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.35793128038793703	-0.37251098364139207	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1D	NR1D1	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3454512608999506	-0.3859685820395638	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1D	NR1D2	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.35525952616797385	-0.3753124786590259	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1D	PER1	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36365425123521394	-0.36664863089168853	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1D	PER2	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3598823995893011	-0.3704913979830459	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1D	PER3	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.35684155249824673	-0.37364856306634425	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1D	RORA	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3649235905264172	-0.36537329127172774	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1D	RORB	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3608182492348441	-0.36953045921618916	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1D	RORC	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.361245844067424	-0.36909305815694754	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1D	TIMELESS	31	31	1.3870967741935485	1	0.13333333333333333	7.5	0.359319455425259	2.41196699366294	0.12758724127587243	Enriched	1.0	1.0	False
esophageal carcinoma	CSNK1E	NPAS2	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36765917277654403	-0.36265471721106957	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1E	NR1D1	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3659708095782317	-0.36432778200806576	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1E	NR1D2	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.37054226500767184	-0.3598329959217277	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1E	PER1	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36726181141498004	-0.36304709389639217	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1E	PER2	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36034980948866874	-0.37001083342469765	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1E	PER3	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3727587489362132	-0.3576933706152916	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1E	RORA	31	31	1.3870967741935485	1	0.13333333333333333	7.5	0.351948897998957	2.462478705272818	0.12408759124087591	Enriched	1.0	1.0	False
esophageal carcinoma	CSNK1E	RORB	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.37028262303555676	-0.3600853106210438	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	CSNK1E	RORC	31	31	1.3870967741935485	1	0.13333333333333333	7.5	0.3558815324887155	2.435267322263055	0.12478752124787522	Enriched	1.0	1.0	False
esophageal carcinoma	CSNK1E	TIMELESS	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36885411118155315	-0.3614798623396813	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NPAS2	NR1D1	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3615459328303315	-0.36878670516231427	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NPAS2	NR1D2	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3606503110558571	-0.3697025324696942	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NPAS2	PER1	31	31	1.3870967741935485	1	0.13333333333333333	7.5	0.36329600658256606	2.3855661800942474	0.12638736126387362	Enriched	1.0	1.0	False
esophageal carcinoma	NPAS2	PER2	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36352421512947186	-0.3667797846309789	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NPAS2	PER3	31	31	1.3870967741935485	1	0.13333333333333333	7.5	0.36425280782830083	2.379299892933675	0.12788721127887212	Enriched	1.0	1.0	False
esophageal carcinoma	NPAS2	RORA	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36193575362068736	-0.3683895055945982	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NPAS2	RORB	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3657481882029183	-0.3645495388192041	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NPAS2	RORC	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36341569462078777	-0.3668893096993575	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NPAS2	TIMELESS	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36332938337558446	-0.36697646662808625	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D1	NR1D2	31	31	1.3870967741935485	1	0.13333333333333333	7.5	0.3591337601866059	2.413214135636668	0.125987401259874	Enriched	1.0	1.0	False
esophageal carcinoma	NR1D1	PER1	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3603064418980146	-0.3700553690657398	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D1	PER2	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3553623196651887	-0.3752039143006378	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D1	PER3	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3608679295341395	-0.3694795863557598	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D1	RORA	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3609384125495171	-0.3694074354445202	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D1	RORB	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.370326483215037	-0.36004266337039376	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D1	RORC	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.35950815652980833	-0.37087707444623197	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D1	TIMELESS	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36252295415494573	-0.36779280264925074	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D2	PER1	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36087430363812634	-0.3694730602571135	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D2	PER2	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3685682355472667	-0.36176023996032647	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D2	PER3	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.35445529175819274	-0.3761640365755705	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D2	RORA	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.35818189433155706	-0.3722503438711257	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D2	RORB	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36287740078544445	-0.3674335548169566	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D2	RORC	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3631483135989578	-0.36715944516426907	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	NR1D2	TIMELESS	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.35132370092876375	-0.37951704647552004	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	PER1	PER2	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3774263968888595	-0.35326976181953673	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	PER1	PER3	31	31	1.3870967741935485	2	0.13333333333333333	15.0	0.359393873620071	5.1939301242513425	0.0059994000599940004	Enriched	0.7199280071992801	0.8227748653706057	False
esophageal carcinoma	PER1	RORA	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3577941330767826	-0.3726537721196228	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	PER1	RORB	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.35597059078827087	-0.37456277789150055	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	PER1	RORC	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3558671439489943	-0.37467165935510954	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	PER1	TIMELESS	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36139973848509865	-0.3689358877021738	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	PER2	PER3	31	31	1.3870967741935485	1	0.13333333333333333	7.5	0.3652252715104679	2.3729646721388686	0.12988701129887012	Enriched	1.0	1.0	False
esophageal carcinoma	PER2	RORA	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3590477426863352	-0.3713526572699096	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	PER2	RORB	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36490002083107675	-0.3653968915366474	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	PER2	RORC	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.35990296333081423	-0.3704702292511454	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	PER2	TIMELESS	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.35054712711536073	-0.3803577979101651	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	PER3	RORA	31	31	1.3870967741935485	1	0.13333333333333333	7.5	0.3608897534447523	2.4014720794763225	0.1326867313268673	Enriched	1.0	1.0	False
esophageal carcinoma	PER3	RORB	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.3613166131933279	-0.36902076590093386	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	PER3	RORC	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36787400442041673	-0.36244293353480955	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	PER3	TIMELESS	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.35950815652980833	-0.37087707444623197	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	RORA	RORB	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36330426504364066	-0.3670018388507416	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	RORA	RORC	31	31	1.3870967741935485	1	0.13333333333333333	7.5	0.35034557825441476	2.47374798045063	0.12458754124587541	Enriched	1.0	1.0	False
esophageal carcinoma	RORA	TIMELESS	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.354183193522021	-0.37645302140809644	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	RORB	RORC	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.36144744351764685	-0.3688871943199223	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	RORB	TIMELESS	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.35828472866517697	-0.3721435011480368	1.0	Depleted	1.0	1.0	False
esophageal carcinoma	RORC	TIMELESS	31	31	1.3870967741935485	0	0.13333333333333333	0.0	0.35428087937983527	-0.37634922202612753	1.0	Depleted	1.0	1.0	False
glioblastoma multiforme	ARNTL	CLOCK	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5801569599770574	0.7756521614733287	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	ARNTL	CRY1	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5748436348438173	0.7828215756833826	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	ARNTL	CRY2	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.583092368043835	0.7717473674191024	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	ARNTL	CSNK1D	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5749178750537381	-0.9566583748132564	0.5276472352764724	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	ARNTL	CSNK1E	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5826999175556763	-0.9438820624982294	0.5336466353364664	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	ARNTL	NPAS2	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5747965545372647	0.7828856948564503	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	ARNTL	NR1D1	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5714404294556359	-0.9624800270501328	0.532046795320468	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	ARNTL	NR1D2	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5770251344617322	0.7798620426123634	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	ARNTL	PER1	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5785670782082218	0.7777836260466389	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	ARNTL	PER2	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5764522787906838	-0.9541119364708263	0.5393460653934606	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	ARNTL	PER3	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5743489685494066	0.7834957920034815	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	ARNTL	RORA	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5756672470081373	0.7817015860095288	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	ARNTL	RORB	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5749745816790145	0.7826432930059806	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	ARNTL	RORC	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5744076813713774	-0.9575080867423202	0.545045495450455	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	ARNTL	TIMELESS	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5802178688023385	0.7755707367800845	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CLOCK	CRY1	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5814785651528122	0.7738892316378685	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CLOCK	CRY2	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5753927855697955	0.7820744564156772	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CLOCK	CSNK1D	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5788199229901516	-0.9502091724119143	0.5372462753724627	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CLOCK	CSNK1E	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5795376574387888	-0.9490323759644408	0.5321467853214679	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CLOCK	NPAS2	22	22	1.6818181818181819	2	0.5499999999999999	3.6363636363636367	0.5745581012405709	2.5236786268772433	0.0405959404059594	Enriched	0.5471452854714529	1.0	False
glioblastoma multiforme	CLOCK	NR1D1	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5701495830522947	-0.9646591286721214	0.527947205279472	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CLOCK	NR1D2	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5832699035421233	0.771512463213356	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CLOCK	PER1	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5750382395090693	0.7825566529004769	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CLOCK	PER2	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5765624358421579	-0.9539296454453202	0.537046295370463	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CLOCK	PER3	22	22	1.6818181818181819	2	0.5499999999999999	3.6363636363636367	0.5777333014261491	2.509808585415864	0.0420957904209579	Enriched	0.5471452854714529	1.0	False
glioblastoma multiforme	CLOCK	RORA	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5857016857125004	0.7683092109468312	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CLOCK	RORB	22	22	1.6818181818181819	2	0.5499999999999999	3.6363636363636367	0.570381357943393	2.5421588202465486	0.038396160383961604	Enriched	0.5471452854714529	1.0	False
glioblastoma multiforme	CLOCK	RORC	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5744442867884251	-0.9574470712815562	0.5336466353364664	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CLOCK	TIMELESS	22	22	1.6818181818181819	2	0.5499999999999999	3.6363636363636367	0.5731659811295438	2.5298082017053263	0.03949605039496051	Enriched	0.5471452854714529	1.0	False
glioblastoma multiforme	CRY1	CRY2	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5747227336917012	0.7829862534050963	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY1	CSNK1D	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5802658535930618	-0.9478414016512383	0.5424457554244576	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CRY1	CSNK1E	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5707137035442038	-0.963705613838306	0.5332466753324667	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CRY1	NPAS2	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5781942501089802	0.7782851522912627	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY1	NR1D1	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5739300040640466	-0.9583050129900924	0.5334466553344666	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CRY1	NR1D2	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5816301826478202	0.7736874966691286	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY1	PER1	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5744584495427194	0.783346472417995	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY1	PER2	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5737753583208167	-0.9585632983779635	0.5369463053694631	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CRY1	PER3	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5786218457023832	0.7777100075676362	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY1	RORA	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5785462052171435	0.7778116871946352	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY1	RORB	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5822871249045294	0.772814614566278	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY1	RORC	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5769863528066609	-0.9532287849177195	0.5343465653434657	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CRY1	TIMELESS	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5777590679115779	0.778871375617889	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY2	CSNK1D	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5758109636213804	-0.9551745880991036	0.5386461353864613	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CRY2	CSNK1E	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5771683483440798	-0.9529282081700651	0.5346465353464653	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CRY2	NPAS2	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.575285194756071	0.7822207213081616	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY2	NR1D1	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5744475250150353	-0.9574416740425586	0.5356464353564644	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CRY2	NR1D2	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5820592661395658	0.7731171483353713	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY2	PER1	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5711548492188249	0.7878774042021535	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY2	PER2	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5837328707606251	-0.9422118019211939	0.543045695430457	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CRY2	PER3	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5712999548081868	0.7876772896841676	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY2	RORA	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5761784776992424	0.7810079991132438	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY2	RORB	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5765212465076786	0.7805436533794885	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CRY2	RORC	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5712507529467897	-0.9627996062374219	0.5235476452354765	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CRY2	TIMELESS	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5727211458913448	0.7857226911006581	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	CSNK1D	CSNK1E	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5762400239974013	-0.9544633782718299	0.5329467053294671	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1D	NPAS2	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5825881400218249	-0.9440631592318303	0.5461453854614539	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1D	NR1D1	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.575477086761705	-0.9557287555877014	0.5441455854414559	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1D	NR1D2	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5763875972522541	-0.9542190057904634	0.526047395260474	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1D	PER1	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5779268465333606	-0.951677540676857	0.5285471452854714	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1D	PER2	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5808896136739987	-0.9468236082263052	0.5393460653934606	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1D	PER3	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5789857705092978	-0.9499369898438076	0.5398460153984601	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1D	RORA	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5794338308697858	-0.9492024295067429	0.5368463153684632	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1D	RORB	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5725606889878639	-0.9605968599979413	0.5347465253474653	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1D	RORC	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5769173886851884	-0.9533427329231071	0.5372462753724627	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1D	TIMELESS	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5741288726377028	-0.9579730722706065	0.5282471752824718	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1E	NPAS2	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5798487927574276	-0.9485231440847122	0.5351464853514648	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1E	NR1D1	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5692554480868125	-0.9661743279725694	0.5255474452554745	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1E	NR1D2	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5794424348919704	-0.9491883349940367	0.5378462153784621	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1E	PER1	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5765509440622831	-0.9539486591155161	0.5261473852614739	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1E	PER2	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5752058120122026	-0.9561794900436995	0.5372462753724627	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1E	PER3	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5765266587928348	-0.9539888426870355	0.5344465553444655	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1E	RORA	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5725761908684598	-0.9605708528777328	0.537046295370463	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1E	RORB	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5800979325606462	-0.9481157734388241	0.5382461753824618	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1E	RORC	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5786075687993264	-0.9505579077392813	0.539046095390461	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	CSNK1E	TIMELESS	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.5786358716388008	-0.950511413062417	0.532046795320468	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	NPAS2	NR1D1	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5772434763625313	0.7795670603947764	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	NPAS2	NR1D2	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5753469409063031	0.782136773493828	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	NPAS2	PER1	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5755207402103257	0.7819005790052783	1.0	Enriched	1.0	1.0	False
glioblastoma multiforme	NPAS2	PER2	22	22	1.6818181818181819	0	0.5499999999999999	0.0	0.572193062252636	-0.961214031213057	0.5306469353064693	Depleted	0.8856411656131684	1.0	False
glioblastoma multiforme	NPAS2	PER3	22	22	1.6818181818181819	2	0.5499999999999999	3.6363636363636367	0.578862037212506	2.5049146545909884	0.043195680431956804	Enriched	0.5471452854714529	1.0	False
glioblastoma multiforme	NPAS2	RORA	22	22	1.6818181818181819	1	0.5499999999999999	1.8181818181818183	0.5745253414226336	0.7832552675321768	1.0	Enriched	1.0	1.0	False
